,Hours,Expected Attendance,Actual Attendance,Program Delivered,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Latitude,Longitude,category_encoded,year,month,day,DOW_encoded,Start Hour,Start Minute,End Hour,End Minute,Program_encoded,Facilitator 1_encoded,Format_encoded,Campus_encoded
689,1.0,25.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,17,10,15,0,16,0,6,22,0,3
690,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,18,6,15,0,16,0,6,22,0,3
691,1.0,33.15399610136452,122.0,Yes,0,0,122,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,2,22,2,17,0,18,0,59,22,2,3
692,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,2,22,2,17,0,18,0,59,22,2,3
693,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,23,8,15,0,16,0,14,22,0,3
694,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,24,10,15,0,16,0,5,22,0,3
695,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,25,6,15,0,16,0,5,22,0,3
696,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,2,26,0,15,30,16,30,1,22,0,3
697,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,2,8,15,0,16,0,15,22,0,3
698,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,3,10,15,0,16,0,6,22,0,3
699,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,4,6,15,0,16,0,6,22,0,3
700,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,9,8,15,0,16,0,14,22,0,3
701,1.0,25.0,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,10,10,15,0,16,0,5,22,0,3
702,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,11,6,15,0,16,0,5,22,0,3
703,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,16,8,15,0,16,0,15,22,0,3
704,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,17,10,15,0,16,0,6,22,0,3
705,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,18,6,15,0,16,0,6,22,0,3
706,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,23,8,15,0,16,0,14,22,0,3
707,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,23,8,18,0,19,0,54,22,0,3
708,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,25,6,15,0,16,0,5,22,0,3
709,1.0,25.0,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,30,8,15,0,16,0,15,22,0,3
710,1.0,25.0,4.0,Yes,0,0,4,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,3,31,10,15,0,16,0,6,22,0,3
711,1.0,25.0,4.0,Yes,0,0,4,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,1,6,15,0,16,0,6,22,0,3
712,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,6,8,15,0,16,0,14,22,0,3
713,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,8,6,15,0,16,0,5,22,0,3
714,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,9,0,10,0,11,0,6,22,0,3
715,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,9,0,15,0,16,0,15,22,0,3
716,1.0,25.0,4.0,Yes,0,0,4,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,13,8,15,0,16,0,15,22,0,3
717,1.0,25.0,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,14,10,15,0,16,0,6,22,0,3
718,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,15,6,15,0,16,0,6,22,0,3
719,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,16,0,17,0,18,0,65,22,0,3
720,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,19,2,19,0,20,0,54,22,0,3
721,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,20,8,15,0,16,0,14,22,0,3
722,1.0,25.0,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,22,6,15,0,16,0,5,22,0,3
723,1.0,33.15399610136452,78.0,Yes,0,0,78,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,22,6,18,0,19,0,54,22,0,3
724,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,23,0,17,30,18,30,65,22,0,3
725,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,27,8,10,30,11,30,5,22,0,3
726,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,27,8,15,0,16,0,15,22,0,3
727,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,28,10,10,30,11,30,5,22,0,3
728,1.0,25.0,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,28,10,15,0,16,0,6,22,0,3
729,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,29,6,10,0,11,0,14,22,0,3
730,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,4,29,6,15,0,16,0,6,22,0,3
731,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,4,8,10,30,11,30,6,22,0,3
732,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,4,8,15,0,16,0,14,22,0,3
733,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,5,10,10,30,11,30,6,22,0,3
734,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,6,6,10,0,11,0,15,22,0,3
735,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,6,6,15,0,16,0,5,22,0,3
736,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,10,2,13,30,14,30,14,22,0,3
737,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,11,8,15,0,16,0,15,22,0,3
738,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,12,10,15,0,16,0,6,22,0,3
739,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,13,6,15,0,16,0,6,22,0,3
740,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,5,27,6,11,0,12,0,5,22,0,3
741,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,2,10,9,0,10,0,5,22,0,3
742,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,2,10,15,0,16,0,6,22,0,3
743,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,7,2,14,30,15,30,1,22,0,3
744,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,14,2,12,0,13,0,15,22,0,3
745,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,16,10,13,30,14,30,6,22,0,3
746,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,17,6,11,0,12,0,14,22,0,3
747,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,17,6,14,30,15,30,6,22,0,3
748,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,18,0,10,30,11,30,5,22,0,3
749,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,18,0,13,0,14,0,6,22,0,3
750,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,22,8,10,0,11,0,5,22,0,3
751,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,23,10,10,0,11,0,5,22,0,3
752,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,23,10,15,0,16,0,15,22,0,3
753,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,25,0,10,0,11,0,15,22,0,3
754,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,25,0,11,0,12,0,5,22,0,3
755,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,28,2,8,0,9,0,5,22,0,3
756,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,28,2,9,0,10,0,5,22,0,3
757,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,29,8,10,0,11,0,5,22,0,3
758,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,30,10,13,30,14,30,6,22,0,3
759,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,6,30,10,15,0,16,0,5,22,0,3
760,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,1,6,9,0,10,0,6,22,2,3
761,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,2,0,12,0,13,0,6,22,2,3
762,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,6,8,10,0,11,0,15,22,2,3
763,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,6,8,11,0,12,0,5,22,2,3
764,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,7,10,9,0,10,0,5,22,2,3
765,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,7,10,11,0,12,0,5,22,2,3
766,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,8,6,8,30,9,30,5,22,2,3
767,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,12,2,9,0,10,0,14,22,2,3
768,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,13,8,10,30,11,30,14,22,2,3
769,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,14,10,10,0,11,0,15,22,2,3
770,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,14,10,15,30,16,30,6,22,2,3
771,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,15,6,8,30,9,30,14,22,2,3
772,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,16,0,10,0,11,0,6,22,2,3
773,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,19,2,9,0,10,0,14,22,2,3
774,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,21,10,9,30,10,30,14,22,2,3
775,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,21,10,15,0,16,0,14,22,2,3
776,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,22,6,9,30,10,30,6,22,2,3
777,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,22,6,15,0,16,0,5,22,2,3
778,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,26,2,9,0,10,0,5,22,2,3
779,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,27,8,9,0,10,0,6,22,2,3
780,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,28,10,9,0,10,0,14,22,2,3
781,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,28,10,15,0,16,0,14,22,2,3
782,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,7,29,6,9,0,10,0,6,22,2,3
783,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,2,2,8,0,9,0,15,22,2,1
784,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,2,2,9,0,10,0,15,22,2,1
785,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,3,8,10,0,11,0,5,22,2,1
786,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,4,10,9,30,10,30,14,22,2,1
787,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,4,10,15,30,16,30,6,22,2,3
788,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,5,6,9,30,10,30,6,22,2,3
789,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,5,6,15,0,16,0,15,22,2,3
790,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,5,6,15,0,16,0,42,22,2,3
791,1.0,1.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,6,0,8,0,9,0,6,22,2,1
792,1.0,1.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,6,0,13,0,14,0,15,22,2,3
793,1.0,33.15399610136452,83.0,Yes,0,0,83,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,10,8,18,0,19,0,63,22,2,3
794,1.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,12,6,10,0,11,0,56,22,0,3
795,1.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,12,6,11,0,12,0,56,22,0,3
796,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,13,15,14,15,30,22,2,3
797,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,14,45,15,45,30,22,2,3
798,1.0,40.0,21.698763250883392,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,16,15,17,15,30,22,2,3
799,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,23,2,13,30,14,30,5,22,0,3
800,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,24,8,13,30,14,30,5,22,0,3
801,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,25,10,13,30,14,30,14,22,0,3
802,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,26,6,9,0,10,0,14,22,2,1
803,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,26,6,10,30,11,30,5,22,2,1
804,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,30,2,13,30,14,30,6,22,0,1
805,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,8,31,8,13,30,14,30,6,22,0,1
806,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,1,10,13,30,14,30,15,22,0,1
807,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,2,6,10,0,11,0,15,22,2,1
808,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,2,6,11,30,12,30,6,22,2,3
809,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,7,8,13,30,14,30,5,22,0,3
810,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,8,10,13,30,14,30,14,22,0,3
811,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,9,6,9,0,10,0,14,22,2,3
812,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,9,6,10,30,11,30,5,22,2,3
813,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,13,2,13,30,14,30,6,22,0,3
814,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,14,8,13,30,14,30,6,22,0,3
815,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.730449,-117.164235,1,2021,9,14,8,15,10,16,0,50,22,0,3
816,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,15,10,13,30,14,30,15,22,0,3
817,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,16,6,10,15,11,15,15,22,2,3
818,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,16,6,11,30,12,30,6,22,2,3
819,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,20,2,13,30,14,30,5,22,0,3
820,1.0,70.0,90.0,Yes,0,0,90,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,20,2,17,0,18,0,52,22,0,3
821,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,21,8,13,30,14,30,5,22,0,3
822,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,22,10,13,30,14,30,14,22,0,3
823,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,27,2,13,30,14,30,6,22,0,3
824,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,28,8,13,30,14,30,6,22,0,3
825,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,29,10,13,30,14,30,15,22,0,3
826,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,30,6,10,15,11,15,15,22,2,3
827,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,9,30,6,11,30,12,30,6,22,2,3
828,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,4,2,13,30,14,30,5,22,0,3
829,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,5,8,13,30,14,30,5,22,0,3
830,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,6,10,13,30,14,30,14,22,0,3
831,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,7,6,10,15,11,15,5,22,2,3
832,1.0,25.0,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,7,6,11,30,12,30,14,22,2,3
833,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,11,2,13,30,14,30,6,22,0,3
834,1.0,11.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,11,2,19,0,20,0,65,22,0,3
835,1.0,25.0,1.0,Yes,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,12,8,13,30,14,30,6,22,0,3
836,1.0,60.0,54.0,Yes,0,0,54,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,12,8,18,0,19,0,65,22,0,3
837,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,13,10,13,30,14,30,15,22,0,3
838,1.0,60.0,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,13,10,17,0,18,0,52,22,0,3
839,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,14,6,10,15,11,15,6,22,2,3
840,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,14,6,11,30,12,30,15,22,2,3
841,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,18,2,13,30,14,30,5,22,0,3
842,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,19,8,13,30,14,30,5,22,0,3
843,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,20,10,13,30,14,30,14,22,0,3
844,1.0,30.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,20,10,18,0,19,0,52,22,0,3
845,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,21,6,10,15,11,15,5,22,2,3
846,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,21,6,11,30,12,30,14,22,2,3
847,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,25,2,13,30,14,30,6,22,0,3
848,1.0,11.0,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,25,2,19,0,20,0,65,22,0,3
849,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,26,8,13,30,14,30,6,22,0,3
850,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,27,10,13,30,14,30,15,22,0,3
851,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,28,6,10,15,11,15,6,22,2,3
852,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,28,6,11,30,12,30,15,22,2,3
853,1.0,30.0,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,10,28,6,19,0,20,0,52,22,0,3
854,1.0,25.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,11,1,2,13,30,14,30,5,22,0,3
855,1.0,25.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,11,2,8,13,30,14,30,5,22,0,3
856,1.0,25.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,11,3,10,13,30,14,30,14,22,0,3
857,1.0,15.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2021,11,3,10,18,0,19,0,65,22,0,3
