Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Expected Attendance,Actual Attendance,Program Delivered,Format,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Location,Latitude,Longitude,GPS Coordinates
Mandatory Prog,7/29/19,Monday,7:30:00 AM,7:55:00 AM,0,Safety on Campus,Facilitator_2,,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Incoming Students,,New Student Programs,,,,
Mandatory Prog,7/29/19,Monday,8:00:00 AM,8:25:00 AM,0,Safety on Campus,Facilitator_2,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Incoming Students,,New Student Programs,,,,
Mental Health,8/1/19,Thursday ,1:15:00 PM,3:15:00 PM,2,Campus Connect,Facilitator_2,30,33,Yes,IN-PERSON,In-Person,Pullman,0,0,33,0,0,0,,,General ,,Residence Life,Streit-Perham Conference Rm,46.73489,-117.1607,"46° 44' 5.604'' N
117° 9' 38.52'' W"
Mental Health,8/2/19,Friday,9:00:00 AM,10:00:00 AM,1,Campus Connect Booster,Facilitator_2,50,46,Yes,IN-PERSON,In-Person,Pullman,0,0,46,0,0,0,,,General ,,Residence Life,CUE 119,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/10/19,Saturday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,33,Yes,IN-PERSON,In-Person,Pullman,0,0,33,0,0,0,,,General,,organization,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/10/19,Saturday,5:45:00 PM,7:15:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,General,,organization,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/11/19,Sunday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,General,,organization,CUE 318,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,General,,organization,CUE 318,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/11/19,Sunday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,General,,organization,CUE 318,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/12/19,Monday,9:30:00 AM,10:30:00 AM,1,Green Dot,Facilitator_2,,39,Yes,IN-PERSON,In-Person,Pullman,0,0,39,0,0,0,,,General,,organization,Todd 307,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/12/19,Monday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,General,,organization,Todd 320 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/13/19,Tuesday,9:30:00 AM,10:30:00 AM,1,Green Dot,Facilitator_2,,21,Yes,IN-PERSON,In-Person,Pullman,0,0,21,0,0,0,,,General,,organization,CUE 119,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/13/19,Tuesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,27,Yes,IN-PERSON,In-Person,Pullman,0,0,27,0,0,0,,,General,,organization,CUE 219,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/14/19,Wednesday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,General,,organization,CUE 207,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/14/19,Wednesday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,34,Yes,IN-PERSON,In-Person,Pullman,0,0,34,0,0,0,,,General,,organization,CUE 207,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,8/15/19,Thursday,9:30:00 AM,10:30:00 AM,1,Green Dot,Facilitator_2,,76,Yes,IN-PERSON,In-Person,Pullman,0,0,76,0,0,0,,,General,,organization,Todd 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
AOD+IMPACT,8/19/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/20/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,4,Yes,IN-PERSON,In-Person,Pullman,0,0,4,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/20/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/21/19,Wednesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,4,Yes,IN-PERSON,In-Person,Pullman,0,0,4,0,0,0,,,,,,EdAd 110,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/22/19,Thursday,4:00:00 PM,5:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,8/26/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,2,Yes,IN-PERSON,In-Person,Pullman,0,0,2,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/27/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,2,Yes,IN-PERSON,In-Person,Pullman,0,0,2,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/27/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,2,Yes,IN-PERSON,In-Person,Pullman,0,0,2,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,8/28/19,Wednesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,,,,EdAd 110,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/4/19,Wednesday,11:15:00 AM,12:15:00 PM,1,Cannabis 1 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,9/4/19,Wednesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,,,,EdAd 110,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/6/19,Friday,3:30:00 PM,4:30:00 PM,1,Cannabis 2 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,9/9/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/10/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,4,Yes,IN-PERSON,In-Person,Pullman,0,0,4,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/10/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Mandatory Prog,9/13/19,Friday,9:00:00 AM,10:00:00 AM,1,Green Dot,Facilitator_2,,0,Yes,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General,,Health Promotion,,,,
AOD+IMPACT,9/16/19,Monday,10:30:00 AM,11:30:00 AM,1,Cannabis 1 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,9/16/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/17/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/17/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/24/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/24/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,9/30/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/1/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/1/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/2/19,Wednesday ,6:00:00 PM,7:00:00 PM,1,Alcohol Workshop ,Facilitator_2,60,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Greek Life ,,Theta Chi ,Stephenson Game Room ,46.726095,-117.166352,"46° 43' 33.942'' N
117° 9' 58.8672'' W"
Life Skills,10/3/19,Thursday ,12:00:00 PM,12:50:00 PM,1,Stress Management,Facilitator_2,30,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,General ,,ASCC ,,,,
AOD+IMPACT,10/7/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/8/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/8/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/14/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/15/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/15/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Mandatory Prog,10/17/19,Thursday,1:00:00 PM,2:00:00 PM,1,Green Dot,Facilitator_2,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,,,,,,,
AOD+IMPACT,10/21/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/22/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/22/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Life Skills,10/24/19,Thursday ,4:10:00 PM,5:00:00 PM,1,Self-Care,Facilitator_2,85,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,Student ,,ASCC,,,,
AOD+IMPACT,10/28/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/29/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/29/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,10/30/19,Wednesday ,6:30:00 PM,7:30:00 PM,1,Party Expectations,Facilitator_2,50,91,Yes,IN-PERSON,In-Person,Pullman,0,0,91,0,0,0,,,Greek ,,Theta Chi ,Goldsworthy,46.727794,-117.162907,"46° 43' 40.0584'' N
117° 9' 46.4652'' W"
AOD+IMPACT,11/4/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/5/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/5/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Mandatory Prog,11/7/19,Thursday ,10:00:00 AM,11:00:00 AM,1,Green Dot,Facilitator_2,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,11/12/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/12/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/18/19,Monday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/19/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,11/19/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Mandatory Prog,11/20/19,Wednesday ,10:00:00 AM,11:00:00 AM,1,Green Dot,Facilitator_2,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,11/22/19,Friday,11:00:00 AM,12:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,12/3/19,Tuesday,3:30:00 PM,5:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/3/19,Tuesday,5:30:00 PM,7:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/5/19,Thursday,3:30:00 PM,5:30:00 PM,2,Cannabis 1 (IMPACT),Facilitator_2,25,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/5/19,Thursday,5:30:00 PM,7:30:00 PM,2,Alcohol 1 (IMPACT),Facilitator_2,25,6,Yes,IN-PERSON,In-Person,Pullman,0,0,6,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/9/19,Monday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,12/10/19,Tuesday,2:30:00 PM,4:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/10/19,Tuesday,4:30:00 PM,6:30:00 PM,2,Alcohol 2 (IMPACT),Facilitator_2,25,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/12/19,Thursday,9:30:00 AM,10:30:00 AM,1,Cannabis 2 (IMPACT),Facilitator_2,1,1,Yes,IN-PERSON,In-Person,Pullman,0,0,1,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,12/12/19,Thursday,2:30:00 PM,4:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
AOD+IMPACT,12/12/19,Thursday,4:30:00 PM,6:30:00 PM,2,Cannabis 2 (IMPACT),Facilitator_2,25,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,,,EdAd 212,46.728242,-117.16664,"46° 43' 41.6712'' N
117° 9' 59.904'' W"
Mandatory Prog,1/10/20,Friday,12:15:00 PM,12:40:00 PM,0,Safety on Campus,Facilitator_2,19,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,Incoming Students,New Student Programs,,Spark 3rd Floor,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,1/10/20,Friday,12:45:00 PM,1:10:00 PM,0,Safety on Campus,Facilitator_2,33,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Incoming Students,New Student Programs,,Spark 3rd Floor,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,1/12/20,Sunday,11:30:00 AM,1:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,,,,,,,
Mandatory Prog,1/12/20,Sunday,2:00:00 PM,3:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_2,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,,,,,,,
Life Skills,2/26/20,Wednesday ,3:10:00 PM,4:00:00 PM,1,Stress Management,Facilitator_2,85,68,Yes,IN-PERSON,In-Person,Pullman,0,0,68,0,0,0,,,Student ,ASCC,,Todd 120,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Life Skills,3/4/20,Wednesday ,10:10:00 AM,10:40:00 AM,0,Stress Management,Facilitator_2,,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,General ,ASCC,,Bryan 404 ,46.73128,-117.165171,"46° 43' 52.608'' N
117° 9' 54.6156'' W"
AOD+IMPACT,4/20/20,Monday ,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_2,100,99,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,99,0,0,0,,,Greek ,Pi Beta Phi ,,ZOOM ,,,
AOD+IMPACT,4/27/20,Monday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_2,1,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/28/20,Tuesday,10:00:00 AM,11:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_2,1,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/28/20,Tuesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_2,1,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/29/20,Wednesday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_2,1,0,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/29/20,Wednesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_2,1,0,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/30/20,Thursday,10:00:00 AM,11:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_2,1,0,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
AOD+IMPACT,4/30/20,Thursday,2:30:00 PM,3:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_2,1,0,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,,,,,,,
Mandatory Prog,8/15/21,Sunday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_2,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_2,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
