Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Facilitator 2,Expected Attendance,Actual Attendance,Program Delivered,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Open System-wide.1,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Contact Name & Number,Notes,Location,Latitude,Longitude,GPS Coordinates
AOD+IMPACT,2/2/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,1,Yes,,Pullman,,,1,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/3/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,9,Yes,,Pullman,,,9,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/4/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,6,Yes,,Pullman,,,6,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/10/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,Facilitator_90,25,5,Yes,,Pullman,,,5,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/11/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,1,Yes,,Pullman,,,1,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/12/21,Friday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,3,Yes,,Pullman,,,3,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/16/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,5,Yes,,Pullman,,,5,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/17/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,10,Yes,,Pullman,,,10,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/18/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,3,Yes,,Pullman,,,3,,,,,,,Undergraduate,,,,,,,,
Life Skills,2/22/21,Monday,5:00:00 PM,6:00:00 PM,1,Self-Care,Facilitator_3,,,122,Yes,Online - Live,Pullman,,,122,,,,,,,Undergraduate,Greek Student,,,,,,,
Life Skills,2/22/21,Monday,5:00:00 PM,6:00:00 PM,1,Self-Care,Facilitator_3,,,0,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Greek Student,,,,,,,
AOD+IMPACT,2/23/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_51,25,0,No,,,,,,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/24/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,Facilitator_90,25,2,Yes,,Pullman,,,2,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/25/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,1,Yes,,Pullman,,,1,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,2/26/21,Friday,3:30:00 PM,4:30:00 PM,1,2nd Violation (IMPACT),Facilitator_3,,1,1,Yes,,Pullman,,,1,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/2/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,2,Yes,,,,,2,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/3/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,2,Yes,,,,,2,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/4/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,2,Yes,,,,,2,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/9/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_51,25,5,Yes,,,,,5,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/10/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,Facilitator_90,25,6,Yes,,,,,6,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/11/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,3,Yes,,,,,3,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/16/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,25,2,Yes,,,,,2,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/17/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,1,Yes,,,,,1,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/18/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,3,Yes,,,,,3,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/23/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_51,25,5,Yes,,,,,5,,,,,,,Undergraduate,,,,,,,,
AOD+IMPACT,3/23/21,Tuesday,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_3,,,13,Yes,,,,,13,,,,,,,,,,,,,,,
AOD+IMPACT,3/25/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,3/30/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,7,Yes,,,,,7,,,,,,,,,,,,,,,
AOD+IMPACT,3/31/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,4,Yes,,,,,4,,,,,,,,,,,,,,,
AOD+IMPACT,4/1/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,4,Yes,,,,,4,,,,,,,,,,,,,,,
AOD+IMPACT,4/6/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_51,25,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,4/8/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,Facilitator_84,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,4/9/21,Friday,10:00:00 AM,11:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,4/9/21,Friday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,4/13/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,4,Yes,,,,,4,,,,,,,,,,,,,,,
AOD+IMPACT,4/14/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,6,Yes,,,,,6,,,,,,,,,,,,,,,
AOD+IMPACT,4/15/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_84,25,5,Yes,,,,,5,,,,,,,,,,,,,,,
AOD+IMPACT,4/16/21,Friday,5:00:00 PM,6:00:00 PM,1,"Sleep, Alcohol, & Academic Impacts",Facilitator_3,,,30,Yes,,,,,30,,,,,,,,,,,,,,,
AOD+IMPACT,4/19/21,Monday,7:00:00 PM,8:00:00 PM,1,Real Risks,Facilitator_3,,,18,Yes,,,,,18,,,,,,,,,,,,,,,
AOD+IMPACT,4/20/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,4/22/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,9,Yes,,,,,9,,,,,,,,,,,,,,,
AOD+IMPACT,4/22/21,Thursday,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_3,,,78,Yes,,,,,78,,,,,,,,,,,,,,,
AOD+IMPACT,4/23/21,Friday,5:30:00 PM,6:30:00 PM,1,"Sleep, Alcohol, & Academic Impacts",Facilitator_3,,,17,Yes,,,,,17,,,,,,,,,,,,,,,
AOD+IMPACT,4/27/21,Tuesday,10:30:00 AM,11:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,5,Yes,,,,,5,,,,,,,,,,,,,,,
AOD+IMPACT,4/27/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,5,Yes,,,,,5,,,,,,,,,,,,,,,
AOD+IMPACT,4/28/21,Wednesday,10:30:00 AM,11:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,4/28/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,Facilitator_90,25,12,Yes,,,,,12,,,,,,,,,,,,,,,
AOD+IMPACT,4/29/21,Thursday,10:00:00 AM,11:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_84,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,4/29/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,5/4/21,Tuesday,10:30:00 AM,11:30:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,5/4/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,Facilitator_51,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,5/5/21,Wednesday,10:30:00 AM,11:30:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,5/6/21,Thursday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_84,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,5/6/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,Facilitator_90,25,3,Yes,,,,,3,,,,,,,,,,,,,,,
AOD+IMPACT,5/10/21,Monday,1:30:00 PM,2:30:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,5/11/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,Facilitator_51,25,2,Yes,,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,5/12/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,5,Yes,,,,,5,,,,,,,,,,,,,,,
AOD+IMPACT,5/13/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,5/27/21,Thursday,11:00:00 AM,12:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/2/21,Wednesday,9:00:00 AM,10:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/2/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/7/21,Monday,2:30:00 PM,3:30:00 PM,1,2nd Violation (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/14/21,Monday,12:00:00 PM,1:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/16/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/17/21,Thursday,11:00:00 AM,12:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/17/21,Thursday,2:30:00 PM,3:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/18/21,Friday,10:30:00 AM,11:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/18/21,Friday,1:00:00 PM,2:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/22/21,Tuesday,10:00:00 AM,11:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,Rescheduled for later in the week,,,,
AOD+IMPACT,6/23/21,Wednesday,10:00:00 AM,11:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/23/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/25/21,Friday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/25/21,Friday,11:00:00 AM,12:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/28/21,Monday,8:00:00 AM,9:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,,,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,6/28/21,Monday,9:00:00 AM,10:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/29/21,Tuesday,10:00:00 AM,11:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/30/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,0,No,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,6/30/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,,,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/1/21,Thursday,9:00:00 AM,10:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/2/21,Friday,12:00:00 PM,1:00:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/6/21,Tuesday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/6/21,Tuesday,11:00:00 AM,12:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/7/21,Wednesday,9:00:00 AM,10:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/7/21,Wednesday,11:00:00 AM,12:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/8/21,Thursday,8:30:00 AM,9:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/12/21,Monday,9:00:00 AM,10:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/13/21,Tuesday,10:30:00 AM,11:30:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/14/21,Wednesday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/14/21,Wednesday,3:30:00 PM,4:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/15/21,Thursday,8:30:00 AM,9:30:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/16/21,Friday,10:00:00 AM,11:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/19/21,Monday,9:00:00 AM,10:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/21/21,Wednesday,9:30:00 AM,10:30:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,7/21/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/22/21,Thursday,9:30:00 AM,10:30:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/22/21,Thursday,3:00:00 PM,4:00:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/26/21,Monday,9:00:00 AM,10:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/27/21,Tuesday,9:00:00 AM,10:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/28/21,Wednesday,9:00:00 AM,10:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/28/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,7/29/21,Thursday,9:00:00 AM,10:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/2/21,Monday,8:00:00 AM,9:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/2/21,Monday,9:00:00 AM,10:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/3/21,Tuesday,10:00:00 AM,11:00:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/4/21,Wednesday,9:30:00 AM,10:30:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/4/21,Wednesday,3:30:00 PM,4:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/5/21,Thursday,9:30:00 AM,10:30:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/5/21,Thursday,3:00:00 PM,4:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/5/21,Thursday,3:00:00 PM,4:00:00 PM,1,IMPACT 2nd Meeting (Out of State 1:1),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/6/21,Friday,8:00:00 AM,9:00:00 AM,1,Alcohol 2 (IMPACT),Facilitator_3,,1,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/6/21,Friday,1:00:00 PM,2:00:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,1,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/10/21,Tuesday,6:00:00 PM,7:00:00 PM,1,Shifting Culture,Facilitator_3,,,83,Yes,Online - Live,Pullman,,,83,,,,,,,,,,,,,,,
AOD+IMPACT,8/12/21,Thursday,10:00:00 AM,11:00:00 AM,1,Recruitment Counselor AOD Prevention Training,Facilitator_3,,,35,Yes,In-Person,Pullman,,,35,,,,,,,,,,,,,,,
AOD+IMPACT,8/12/21,Thursday,11:00:00 AM,12:00:00 PM,1,Recruitment Counselor AOD Prevention Training,Facilitator_3,,,40,Yes,In-Person,Pullman,,,40,,,,,,,,,,,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_3,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,2:45:00 PM,3:45:00 PM,1,Count on Cougs: WOW,Facilitator_3,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,4:15:00 PM,5:15:00 PM,1,Count on Cougs: WOW,Facilitator_3,,40,,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Greek Student,,,,,,,
AOD+IMPACT,8/23/21,Monday,1:30:00 PM,2:30:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/24/21,Tuesday,1:30:00 PM,2:30:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/25/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,1,Yes,In-Person,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,8/26/21,Thursday,9:00:00 AM,10:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/26/21,Thursday,10:30:00 AM,11:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/30/21,Monday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,8/31/21,Tuesday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/1/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/2/21,Thursday,10:00:00 AM,11:00:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,25,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/2/21,Thursday,11:30:00 AM,12:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,2,Yes,Online - Live,Pullman,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,9/7/21,Tuesday,1:30:00 PM,2:30:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/8/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,1,Yes,In-Person,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,9/9/21,Thursday,9:00:00 AM,10:00:00 AM,1,Cannabis 1 (IMPACT),Facilitator_3,,25,2,Yes,Online - Live,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,9/9/21,Thursday,10:30:00 AM,11:30:00 AM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,2,Yes,Online - Live,,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,9/13/21,Monday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/14/21,Tuesday,1:30:00 PM,2:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,In-Person,,,,,,,,,,,,,,,,,,,
Life Skills,9/14/21,Tuesday,3:10:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_3,,,6,Yes,In-Person,Pullman,,,6,,,,,,,Undergraduate,ASCC (not Class),,,,College Hall 125,46.730449,-117.164235,"46° 43' 49.6164'' N
117° 9' 51.246'' W"
AOD+IMPACT,9/15/21,Wednesday,1:30:00 PM,2:30:00 PM,1,Cannabis 2 (IMPACT),Facilitator_3,,25,2,Yes,In-Person,Pullman,,,2,,,,,,,,,,,,,,,
AOD+IMPACT,9/16/21,Thursday,10:15:00 AM,11:15:00 AM,1,Cannabis 2 (IMPACT),Facilitator_3,,25,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
AOD+IMPACT,9/16/21,Thursday,11:30:00 AM,12:30:00 PM,1,Alcohol 2 (IMPACT),Facilitator_3,,25,0,No,Online - Live,,,,,,,,,,,,,,,,,,,
AOD+IMPACT,9/20/21,Monday,1:30:00 PM,2:30:00 PM,1,Alcohol 1 (IMPACT),Facilitator_3,,25,2,Yes,In-Person,Pullman,,,2,,,,,,,,Greek Student,Gamma Phi Beta,,,,,,
